Country or Area,Element Code,Element,Year,Unit,Value,Value Footnotes
Madagascar,51,Production Quantity,1983,tonnes,1035,
Madagascar,51,Production Quantity,1982,tonnes,980,
Madagascar,51,Production Quantity,1981,tonnes,710,
Madagascar,51,Production Quantity,1980,tonnes,650,
Madagascar,51,Production Quantity,1979,tonnes,510,
Madagascar,51,Production Quantity,1978,tonnes,485,
Madagascar,51,Production Quantity,1977,tonnes,385,
Madagascar,51,Production Quantity,1976,tonnes,335,
Madagascar,51,Production Quantity,1975,tonnes,320,
Madagascar,51,Production Quantity,1974,tonnes,230,
Madagascar,51,Production Quantity,1973,tonnes,330,
Madagascar,51,Production Quantity,1972,tonnes,320,
Madagascar,51,Production Quantity,1971,tonnes,159,
Madagascar,51,Production Quantity,1970,tonnes,200,F 
Madagascar,51,Production Quantity,1969,tonnes,300,F 
Madagascar,51,Production Quantity,1968,tonnes,400,F 
Madagascar,51,Production Quantity,1967,tonnes,500,
Madagascar,51,Production Quantity,1966,tonnes,500,F 
Madagascar,51,Production Quantity,1965,tonnes,500,F 
Madagascar,51,Production Quantity,1964,tonnes,400,F 
Madagascar,51,Production Quantity,1963,tonnes,400,F 
Madagascar,51,Production Quantity,1962,tonnes,300,F 
Madagascar,51,Production Quantity,1961,tonnes,300,F 
Malta,31,Area Harvested,2007,Ha,2,F 
Malta,31,Area Harvested,2006,Ha,4,F 
Malta,31,Area Harvested,2005,Ha,4,F 
Malta,31,Area Harvested,2004,Ha,4,F 
Malta,31,Area Harvested,2003,Ha,7,F 
Malta,31,Area Harvested,2002,Ha,7,F 
Malta,31,Area Harvested,2001,Ha,7,F 
Malta,31,Area Harvested,2000,Ha,9,F 
Malta,31,Area Harvested,1999,Ha,9,F 
Malta,31,Area Harvested,1998,Ha,9,F 
Malta,31,Area Harvested,1997,Ha,0,NR
Malta,31,Area Harvested,1996,Ha,0,NR
Malta,31,Area Harvested,1995,Ha,0,NR
Malta,31,Area Harvested,1994,Ha,0,NR
Malta,31,Area Harvested,1993,Ha,0,NR
Malta,31,Area Harvested,1992,Ha,0,NR
Malta,31,Area Harvested,1991,Ha,0,NR
Malta,31,Area Harvested,1990,Ha,0,NR
Malta,31,Area Harvested,1989,Ha,0,NR
Malta,31,Area Harvested,1988,Ha,0,NR
Malta,31,Area Harvested,1987,Ha,0,NR
Malta,31,Area Harvested,1986,Ha,0,NR
Malta,31,Area Harvested,1985,Ha,0,NR
Malta,31,Area Harvested,1984,Ha,0,NR
Malta,31,Area Harvested,1983,Ha,0,NR
Malta,31,Area Harvested,1982,Ha,0,NR
Malta,31,Area Harvested,1981,Ha,0,NR
Malta,31,Area Harvested,1980,Ha,0,NR
Malta,31,Area Harvested,1979,Ha,0,NR
Malta,31,Area Harvested,1978,Ha,0,NR
Malta,31,Area Harvested,1977,Ha,0,NR
Malta,31,Area Harvested,1976,Ha,0,NR
Malta,31,Area Harvested,1975,Ha,0,NR
Malta,31,Area Harvested,1974,Ha,0,NR
Malta,31,Area Harvested,1973,Ha,0,NR
Malta,31,Area Harvested,1972,Ha,0,NR
Malta,31,Area Harvested,1971,Ha,0,NR
Malta,31,Area Harvested,1970,Ha,0,NR
Malta,31,Area Harvested,1969,Ha,0,NR
Malta,31,Area Harvested,1968,Ha,0,NR
Malta,31,Area Harvested,1967,Ha,0,NR
Malta,31,Area Harvested,1966,Ha,0,NR
Malta,31,Area Harvested,1965,Ha,0,NR
Malta,31,Area Harvested,1964,Ha,0,NR
Malta,31,Area Harvested,1963,Ha,0,NR
Malta,31,Area Harvested,1962,Ha,0,NR
Malta,31,Area Harvested,1961,Ha,0,NR
Malta,41,Yield,2007,Hg/Ha,,Fc
Malta,41,Yield,2006,Hg/Ha,120000,Fc
Malta,41,Yield,2005,Hg/Ha,107500,Fc
Malta,41,Yield,2004,Hg/Ha,,Fc
Malta,41,Yield,2003,Hg/Ha,114285,Fc
Malta,41,Yield,2002,Hg/Ha,114285,Fc
Malta,41,Yield,2001,Hg/Ha,114285,Fc
Malta,41,Yield,2000,Hg/Ha,111111,Fc
Malta,41,Yield,1999,Hg/Ha,111111,Fc
Malta,41,Yield,1998,Hg/Ha,111111,Fc
Malta,41,Yield,1997,Hg/Ha,0,NR
Malta,41,Yield,1996,Hg/Ha,0,NR
Malta,41,Yield,1995,Hg/Ha,0,NR
Malta,41,Yield,1994,Hg/Ha,0,NR
Malta,41,Yield,1993,Hg/Ha,0,NR
Malta,41,Yield,1992,Hg/Ha,0,NR
Malta,41,Yield,1991,Hg/Ha,0,NR
Malta,41,Yield,1990,Hg/Ha,0,NR
Malta,41,Yield,1989,Hg/Ha,0,NR
Malta,41,Yield,1988,Hg/Ha,0,NR
Malta,41,Yield,1987,Hg/Ha,0,NR
Malta,41,Yield,1986,Hg/Ha,0,NR
Malta,41,Yield,1985,Hg/Ha,0,NR
Malta,41,Yield,1984,Hg/Ha,0,NR
Malta,41,Yield,1983,Hg/Ha,0,NR
Malta,41,Yield,1982,Hg/Ha,0,NR
Malta,41,Yield,1981,Hg/Ha,0,NR
Malta,41,Yield,1980,Hg/Ha,0,NR
Malta,41,Yield,1979,Hg/Ha,0,NR
Malta,41,Yield,1978,Hg/Ha,0,NR
Malta,41,Yield,1977,Hg/Ha,0,NR
Malta,41,Yield,1976,Hg/Ha,0,NR
Malta,41,Yield,1975,Hg/Ha,0,NR
Malta,41,Yield,1974,Hg/Ha,0,NR
Malta,41,Yield,1973,Hg/Ha,0,NR
Malta,41,Yield,1972,Hg/Ha,0,NR
Malta,41,Yield,1971,Hg/Ha,0,NR
Malta,41,Yield,1970,Hg/Ha,0,NR
Malta,41,Yield,1969,Hg/Ha,0,NR
Malta,41,Yield,1968,Hg/Ha,0,NR
Malta,41,Yield,1967,Hg/Ha,0,NR
Malta,41,Yield,1966,Hg/Ha,0,NR
Malta,41,Yield,1965,Hg/Ha,0,NR
Malta,41,Yield,1964,Hg/Ha,0,NR
Malta,41,Yield,1963,Hg/Ha,0,NR
Malta,41,Yield,1962,Hg/Ha,0,NR
Malta,41,Yield,1961,Hg/Ha,0,NR
Malta,51,Production Quantity,2007,tonnes,20,
Malta,51,Production Quantity,2006,tonnes,48,
Malta,51,Production Quantity,2005,tonnes,43,
Malta,51,Production Quantity,2004,tonnes,40,F 
Malta,51,Production Quantity,2003,tonnes,80,F 
Malta,51,Production Quantity,2002,tonnes,80,F 
Malta,51,Production Quantity,2001,tonnes,80,F 
Malta,51,Production Quantity,2000,tonnes,100,F 
Malta,51,Production Quantity,1999,tonnes,100,F 
Malta,51,Production Quantity,1998,tonnes,100,F 
Malta,51,Production Quantity,1997,tonnes,0,NR
Malta,51,Production Quantity,1996,tonnes,0,NR
Malta,51,Production Quantity,1995,tonnes,0,NR
Malta,51,Production Quantity,1994,tonnes,0,NR
Malta,51,Production Quantity,1993,tonnes,0,NR
Malta,51,Production Quantity,1992,tonnes,0,NR
Malta,51,Production Quantity,1991,tonnes,0,NR
Malta,51,Production Quantity,1990,tonnes,0,NR
Malta,51,Production Quantity,1989,tonnes,0,NR
Malta,51,Production Quantity,1988,tonnes,0,NR
Malta,51,Production Quantity,1987,tonnes,0,NR
Malta,51,Production Quantity,1986,tonnes,0,NR
Malta,51,Production Quantity,1985,tonnes,0,NR
Malta,51,Production Quantity,1984,tonnes,0,NR
Malta,51,Production Quantity,1983,tonnes,0,NR
Malta,51,Production Quantity,1982,tonnes,0,NR
Malta,51,Production Quantity,1981,tonnes,0,NR
Malta,51,Production Quantity,1980,tonnes,0,NR
Malta,51,Production Quantity,1979,tonnes,0,NR
Malta,51,Production Quantity,1978,tonnes,0,NR
Malta,51,Production Quantity,1977,tonnes,0,NR
Malta,51,Production Quantity,1976,tonnes,0,NR
Malta,51,Production Quantity,1975,tonnes,0,NR
Malta,51,Production Quantity,1974,tonnes,0,NR
Malta,51,Production Quantity,1973,tonnes,0,NR
Malta,51,Production Quantity,1972,tonnes,0,NR
Malta,51,Production Quantity,1971,tonnes,0,NR
Malta,51,Production Quantity,1970,tonnes,0,NR
Malta,51,Production Quantity,1969,tonnes,0,NR
Malta,51,Production Quantity,1968,tonnes,0,NR
Malta,51,Production Quantity,1967,tonnes,0,NR
Malta,51,Production Quantity,1966,tonnes,0,NR
Malta,51,Production Quantity,1965,tonnes,0,NR
Malta,51,Production Quantity,1964,tonnes,0,NR
Malta,51,Production Quantity,1963,tonnes,0,NR
Malta,51,Production Quantity,1962,tonnes,0,NR
Malta,51,Production Quantity,1961,tonnes,0,NR
Mexico,31,Area Harvested,2007,Ha,310,
Mexico,31,Area Harvested,2006,Ha,348,
Mexico,31,Area Harvested,2005,Ha,284,
Mexico,31,Area Harvested,2004,Ha,327,
Mexico,31,Area Harvested,2003,Ha,390,
Mexico,31,Area Harvested,2002,Ha,440,
Mexico,31,Area Harvested,2001,Ha,412,
Mexico,31,Area Harvested,2000,Ha,396,
Mexico,31,Area Harvested,1999,Ha,402,
Mexico,31,Area Harvested,1998,Ha,375,
Mexico,31,Area Harvested,1997,Ha,488,
Mexico,31,Area Harvested,1996,Ha,495,
Mexico,31,Area Harvested,1995,Ha,582,
Mexico,31,Area Harvested,1994,Ha,606,
Mexico,31,Area Harvested,1993,Ha,544,
Mexico,31,Area Harvested,1992,Ha,589,
Mexico,31,Area Harvested,1991,Ha,394,
Mexico,31,Area Harvested,1990,Ha,328,
Mexico,31,Area Harvested,1989,Ha,298,
Mexico,31,Area Harvested,1988,Ha,436,
Mexico,31,Area Harvested,1987,Ha,411,
Mexico,31,Area Harvested,1986,Ha,438,
Mexico,31,Area Harvested,1985,Ha,623,
Mexico,31,Area Harvested,1984,Ha,761,
Mexico,31,Area Harvested,1983,Ha,1324,
Mexico,31,Area Harvested,1982,Ha,1538,
Mexico,31,Area Harvested,1981,Ha,1339,
Mexico,31,Area Harvested,1980,Ha,1286,
Mexico,31,Area Harvested,1979,Ha,674,
Mexico,31,Area Harvested,1978,Ha,1058,
Mexico,31,Area Harvested,1977,Ha,1089,
Mexico,31,Area Harvested,1976,Ha,1012,
Mexico,31,Area Harvested,1975,Ha,1163,
Mexico,31,Area Harvested,1974,Ha,1118,
Mexico,31,Area Harvested,1973,Ha,1088,
Mexico,31,Area Harvested,1972,Ha,994,
Mexico,31,Area Harvested,1971,Ha,899,
Mexico,31,Area Harvested,1970,Ha,810,
Mexico,31,Area Harvested,1969,Ha,565,
Mexico,31,Area Harvested,1968,Ha,526,
Mexico,31,Area Harvested,1967,Ha,511,
Mexico,31,Area Harvested,1966,Ha,495,
Mexico,31,Area Harvested,1965,Ha,483,
Mexico,31,Area Harvested,1964,Ha,463,
Mexico,31,Area Harvested,1963,Ha,446,
Mexico,31,Area Harvested,1962,Ha,401,
Mexico,31,Area Harvested,1961,Ha,416,
Mexico,41,Yield,2007,Hg/Ha,42774,Fc
Mexico,41,Yield,2006,Hg/Ha,48735,Fc
Mexico,41,Yield,2005,Hg/Ha,45704,Fc
Mexico,41,Yield,2004,Hg/Ha,46850,Fc
Mexico,41,Yield,2003,Hg/Ha,44102,Fc
Mexico,41,Yield,2002,Hg/Ha,47250,Fc
Mexico,41,Yield,2001,Hg/Ha,39296,Fc
Mexico,41,Yield,2000,Hg/Ha,52196,Fc
Mexico,41,Yield,1999,Hg/Ha,53781,Fc
Mexico,41,Yield,1998,Hg/Ha,51786,Fc
Mexico,41,Yield,1997,Hg/Ha,50266,Fc
Mexico,41,Yield,1996,Hg/Ha,44202,Fc
Mexico,41,Yield,1995,Hg/Ha,60790,Fc
Mexico,41,Yield,1994,Hg/Ha,33861,Fc
Mexico,41,Yield,1993,Hg/Ha,46360,Fc
Mexico,41,Yield,1992,Hg/Ha,62801,Fc
Mexico,41,Yield,1991,Hg/Ha,71040,Fc
Mexico,41,Yield,1990,Hg/Ha,62865,Fc
Mexico,41,Yield,1989,Hg/Ha,51510,Fc
Mexico,41,Yield,1988,Hg/Ha,62316,Fc
Mexico,41,Yield,1987,Hg/Ha,66301,Fc
Mexico,41,Yield,1986,Hg/Ha,41210,Fc
Mexico,41,Yield,1985,Hg/Ha,56565,Fc
Mexico,41,Yield,1984,Hg/Ha,347595,Fc
Mexico,41,Yield,1983,Hg/Ha,172477,Fc
Mexico,41,Yield,1982,Hg/Ha,215442,Fc
Mexico,41,Yield,1981,Hg/Ha,57617,Fc
Mexico,41,Yield,1980,Hg/Ha,55069,Fc
Mexico,41,Yield,1979,Hg/Ha,66290,Fc
Mexico,41,Yield,1978,Hg/Ha,61512,Fc
Mexico,41,Yield,1977,Hg/Ha,70128,Fc
Mexico,41,Yield,1976,Hg/Ha,71709,Fc
Mexico,41,Yield,1975,Hg/Ha,64797,Fc
Mexico,41,Yield,1974,Hg/Ha,76064,Fc
Mexico,41,Yield,1973,Hg/Ha,96443,Fc
Mexico,41,Yield,1972,Hg/Ha,78551,Fc
Mexico,41,Yield,1971,Hg/Ha,108042,Fc
Mexico,41,Yield,1970,Hg/Ha,107580,Fc
Mexico,41,Yield,1969,Hg/Ha,122424,Fc
Mexico,41,Yield,1968,Hg/Ha,148479,Fc
Mexico,41,Yield,1967,Hg/Ha,146849,Fc
Mexico,41,Yield,1966,Hg/Ha,148525,Fc
Mexico,41,Yield,1965,Hg/Ha,148405,Fc
Mexico,41,Yield,1964,Hg/Ha,148293,Fc
Mexico,41,Yield,1963,Hg/Ha,147623,Fc
Mexico,41,Yield,1962,Hg/Ha,143167,Fc
Mexico,41,Yield,1961,Hg/Ha,140120,Fc
Mexico,51,Production Quantity,2007,tonnes,1326,
Mexico,51,Production Quantity,2006,tonnes,1696,
Mexico,51,Production Quantity,2005,tonnes,1298,
Mexico,51,Production Quantity,2004,tonnes,1532,
Mexico,51,Production Quantity,2003,tonnes,1720,
Mexico,51,Production Quantity,2002,tonnes,2079,
Mexico,51,Production Quantity,2001,tonnes,1619,
Mexico,51,Production Quantity,2000,tonnes,2067,
Mexico,51,Production Quantity,1999,tonnes,2162,
Mexico,51,Production Quantity,1998,tonnes,1942,
Mexico,51,Production Quantity,1997,tonnes,2453,
Mexico,51,Production Quantity,1996,tonnes,2188,
Mexico,51,Production Quantity,1995,tonnes,3538,
Mexico,51,Production Quantity,1994,tonnes,2052,
Mexico,51,Production Quantity,1993,tonnes,2522,
Mexico,51,Production Quantity,1992,tonnes,3699,
Mexico,51,Production Quantity,1991,tonnes,2799,
Mexico,51,Production Quantity,1990,tonnes,2062,
Mexico,51,Production Quantity,1989,tonnes,1535,
Mexico,51,Production Quantity,1988,tonnes,2717,
Mexico,51,Production Quantity,1987,tonnes,2725,
Mexico,51,Production Quantity,1986,tonnes,1805,
Mexico,51,Production Quantity,1985,tonnes,3524,
Mexico,51,Production Quantity,1984,tonnes,26452,
Mexico,51,Production Quantity,1983,tonnes,22836,
Mexico,51,Production Quantity,1982,tonnes,33135,
Mexico,51,Production Quantity,1981,tonnes,7715,
Mexico,51,Production Quantity,1980,tonnes,7082,
Mexico,51,Production Quantity,1979,tonnes,4468,
Mexico,51,Production Quantity,1978,tonnes,6508,
Mexico,51,Production Quantity,1977,tonnes,7637,
Mexico,51,Production Quantity,1976,tonnes,7257,
Mexico,51,Production Quantity,1975,tonnes,7536,
Mexico,51,Production Quantity,1974,tonnes,8504,
Mexico,51,Production Quantity,1973,tonnes,10493,
Mexico,51,Production Quantity,1972,tonnes,7808,
Mexico,51,Production Quantity,1971,tonnes,9713,
Mexico,51,Production Quantity,1970,tonnes,8714,
Mexico,51,Production Quantity,1969,tonnes,6917,
Mexico,51,Production Quantity,1968,tonnes,7810,
Mexico,51,Production Quantity,1967,tonnes,7504,
Mexico,51,Production Quantity,1966,tonnes,7352,
Mexico,51,Production Quantity,1965,tonnes,7168,
Mexico,51,Production Quantity,1964,tonnes,6866,
Mexico,51,Production Quantity,1963,tonnes,6584,
Mexico,51,Production Quantity,1962,tonnes,5741,
Mexico,51,Production Quantity,1961,tonnes,5829,
Moldova,31,Area Harvested,2007,Ha,2088,
Moldova,31,Area Harvested,2006,Ha,1947,
Moldova,31,Area Harvested,2005,Ha,1871,
Moldova,31,Area Harvested,2004,Ha,1903,
Moldova,31,Area Harvested,2003,Ha,1968,
Moldova,31,Area Harvested,2002,Ha,2219,
Moldova,31,Area Harvested,2001,Ha,2222,
Moldova,31,Area Harvested,2000,Ha,2119,
Moldova,31,Area Harvested,1999,Ha,2500,
Moldova,31,Area Harvested,1998,Ha,2871,
Moldova,31,Area Harvested,1997,Ha,3169,
Moldova,31,Area Harvested,1996,Ha,2100,
Moldova,31,Area Harvested,1995,Ha,1000,
Moldova,31,Area Harvested,1994,Ha,750,
Moldova,31,Area Harvested,1993,Ha,500,
Moldova,31,Area Harvested,1992,Ha,500,
Moldova,41,Yield,2007,Hg/Ha,3036,Fc
Moldova,41,Yield,2006,Hg/Ha,19635,Fc
Moldova,41,Yield,2005,Hg/Ha,27974,Fc
Moldova,41,Yield,2004,Hg/Ha,31613,Fc
Moldova,41,Yield,2003,Hg/Ha,32667,Fc
Moldova,41,Yield,2002,Hg/Ha,19891,Fc
Moldova,41,Yield,2001,Hg/Ha,39207,Fc
Moldova,41,Yield,2000,Hg/Ha,25526,Fc
Moldova,41,Yield,1999,Hg/Ha,13760,Fc
Moldova,41,Yield,1998,Hg/Ha,50567,Fc
Moldova,41,Yield,1997,Hg/Ha,31590,Fc
Moldova,41,Yield,1996,Hg/Ha,64285,Fc
Moldova,41,Yield,1995,Hg/Ha,40000,Fc
Moldova,41,Yield,1994,Hg/Ha,46666,Fc
Moldova,41,Yield,1993,Hg/Ha,60000,Fc
Moldova,41,Yield,1992,Hg/Ha,50000,Fc
Moldova,51,Production Quantity,2007,tonnes,634,
Moldova,51,Production Quantity,2006,tonnes,3823,
Moldova,51,Production Quantity,2005,tonnes,5234,
Moldova,51,Production Quantity,2004,tonnes,6016,
Moldova,51,Production Quantity,2003,tonnes,6429,
Moldova,51,Production Quantity,2002,tonnes,4414,
Moldova,51,Production Quantity,2001,tonnes,8712,
Moldova,51,Production Quantity,2000,tonnes,5409,
Moldova,51,Production Quantity,1999,tonnes,3440,
Moldova,51,Production Quantity,1998,tonnes,14518,
Moldova,51,Production Quantity,1997,tonnes,10011,
Moldova,51,Production Quantity,1996,tonnes,13500,
Moldova,51,Production Quantity,1995,tonnes,4000,
Moldova,51,Production Quantity,1994,tonnes,3500,
Moldova,51,Production Quantity,1993,tonnes,3000,
Moldova,51,Production Quantity,1992,tonnes,2500,
Morocco,31,Area Harvested,2007,Ha,11341,
Morocco,31,Area Harvested,2006,Ha,11750,
Morocco,31,Area Harvested,2005,Ha,12000,
Morocco,31,Area Harvested,2004,Ha,12490,
Morocco,31,Area Harvested,2003,Ha,12580,
Morocco,31,Area Harvested,2002,Ha,12500,
Morocco,31,Area Harvested,2001,Ha,13700,
Morocco,31,Area Harvested,2000,Ha,13921,
Morocco,31,Area Harvested,1999,Ha,13927,
Morocco,31,Area Harvested,1998,Ha,13600,
Morocco,31,Area Harvested,1997,Ha,13800,
Morocco,31,Area Harvested,1996,Ha,13800,
Morocco,31,Area Harvested,1995,Ha,13700,
Morocco,31,Area Harvested,1994,Ha,14500,
Morocco,31,Area Harvested,1993,Ha,14300,
Morocco,31,Area Harvested,1992,Ha,13500,
Morocco,31,Area Harvested,1991,Ha,13900,
Morocco,31,Area Harvested,1990,Ha,13500,
Morocco,31,Area Harvested,1989,Ha,13400,
Morocco,31,Area Harvested,1988,Ha,13100,
Morocco,31,Area Harvested,1987,Ha,12300,F 
Morocco,31,Area Harvested,1986,Ha,12300,F 
Morocco,31,Area Harvested,1985,Ha,12300,F 
Morocco,31,Area Harvested,1984,Ha,0,
Morocco,31,Area Harvested,1983,Ha,0,
Morocco,31,Area Harvested,1982,Ha,0,
Morocco,31,Area Harvested,1981,Ha,0,
Morocco,31,Area Harvested,1980,Ha,0,
Morocco,31,Area Harvested,1979,Ha,0,
Morocco,31,Area Harvested,1978,Ha,0,
Morocco,31,Area Harvested,1977,Ha,0,
Morocco,31,Area Harvested,1976,Ha,0,
Morocco,31,Area Harvested,1975,Ha,0,
Morocco,31,Area Harvested,1974,Ha,0,
Morocco,31,Area Harvested,1973,Ha,0,
Morocco,31,Area Harvested,1972,Ha,0,
Morocco,31,Area Harvested,1971,Ha,0,
Morocco,31,Area Harvested,1970,Ha,0,
Morocco,31,Area Harvested,1969,Ha,0,
Morocco,31,Area Harvested,1968,Ha,0,
Morocco,31,Area Harvested,1967,Ha,0,
Morocco,31,Area Harvested,1966,Ha,0,
Morocco,31,Area Harvested,1965,Ha,0,
Morocco,31,Area Harvested,1964,Ha,0,
Morocco,31,Area Harvested,1963,Ha,0,
Morocco,31,Area Harvested,1962,Ha,0,
Morocco,31,Area Harvested,1961,Ha,0,
Morocco,41,Yield,2007,Hg/Ha,92790,Fc
Morocco,41,Yield,2006,Hg/Ha,110161,Fc
Morocco,41,Yield,2005,Hg/Ha,86333,Fc
Morocco,41,Yield,2004,Hg/Ha,68054,Fc
Morocco,41,Yield,2003,Hg/Ha,77861,Fc
Morocco,41,Yield,2002,Hg/Ha,68960,Fc
Morocco,41,Yield,2001,Hg/Ha,76131,Fc
Morocco,41,Yield,2000,Hg/Ha,85913,Fc
Morocco,41,Yield,1999,Hg/Ha,76398,Fc
Morocco,41,Yield,1998,Hg/Ha,85882,Fc
Morocco,41,Yield,1997,Hg/Ha,75072,Fc
Morocco,41,Yield,1996,Hg/Ha,63840,Fc
Morocco,41,Yield,1995,Hg/Ha,56934,Fc
Morocco,41,Yield,1994,Hg/Ha,60689,Fc
Morocco,41,Yield,1993,Hg/Ha,83916,Fc
Morocco,41,Yield,1992,Hg/Ha,48888,Fc
Morocco,41,Yield,1991,Hg/Ha,66330,Fc
Morocco,41,Yield,1990,Hg/Ha,54592,Fc
Morocco,41,Yield,1989,Hg/Ha,60447,Fc
Morocco,41,Yield,1988,Hg/Ha,70229,Fc
Morocco,41,Yield,1987,Hg/Ha,59349,Fc
Morocco,41,Yield,1986,Hg/Ha,59349,Fc
Morocco,41,Yield,1985,Hg/Ha,59349,Fc
Morocco,41,Yield,1984,Hg/Ha,0,
Morocco,41,Yield,1983,Hg/Ha,0,
Morocco,41,Yield,1982,Hg/Ha,0,
Morocco,41,Yield,1981,Hg/Ha,0,
Morocco,41,Yield,1980,Hg/Ha,0,
Morocco,41,Yield,1979,Hg/Ha,0,
Morocco,41,Yield,1978,Hg/Ha,0,
Morocco,41,Yield,1977,Hg/Ha,0,
Morocco,41,Yield,1976,Hg/Ha,0,
Morocco,41,Yield,1975,Hg/Ha,0,
Morocco,41,Yield,1974,Hg/Ha,0,
Morocco,41,Yield,1973,Hg/Ha,0,
Morocco,41,Yield,1972,Hg/Ha,0,
Morocco,41,Yield,1971,Hg/Ha,0,
Morocco,41,Yield,1970,Hg/Ha,0,
Morocco,41,Yield,1969,Hg/Ha,0,
Morocco,41,Yield,1968,Hg/Ha,0,
Morocco,41,Yield,1967,Hg/Ha,0,
Morocco,41,Yield,1966,Hg/Ha,0,
Morocco,41,Yield,1965,Hg/Ha,0,
Morocco,41,Yield,1964,Hg/Ha,0,
Morocco,41,Yield,1963,Hg/Ha,0,NR
Morocco,41,Yield,1962,Hg/Ha,0,
Morocco,41,Yield,1961,Hg/Ha,0,
Morocco,51,Production Quantity,2007,tonnes,105234,
Morocco,51,Production Quantity,2006,tonnes,129440,
Morocco,51,Production Quantity,2005,tonnes,103600,
Morocco,51,Production Quantity,2004,tonnes,85000,
Morocco,51,Production Quantity,2003,tonnes,97950,
Morocco,51,Production Quantity,2002,tonnes,86200,
Morocco,51,Production Quantity,2001,tonnes,104300,
Morocco,51,Production Quantity,2000,tonnes,119600,
Morocco,51,Production Quantity,1999,tonnes,106400,
Morocco,51,Production Quantity,1998,tonnes,116800,
Morocco,51,Production Quantity,1997,tonnes,103600,
Morocco,51,Production Quantity,1996,tonnes,88100,
Morocco,51,Production Quantity,1995,tonnes,78000,
Morocco,51,Production Quantity,1994,tonnes,88000,
Morocco,51,Production Quantity,1993,tonnes,120000,
Morocco,51,Production Quantity,1992,tonnes,66000,
Morocco,51,Production Quantity,1991,tonnes,92200,
Morocco,51,Production Quantity,1990,tonnes,73700,
Morocco,51,Production Quantity,1989,tonnes,81000,
Morocco,51,Production Quantity,1988,tonnes,92000,
Morocco,51,Production Quantity,1987,tonnes,73000,
Morocco,51,Production Quantity,1986,tonnes,73000,F 
Morocco,51,Production Quantity,1985,tonnes,73000,F 
Morocco,51,Production Quantity,1984,tonnes,70000,F 
Morocco,51,Production Quantity,1983,tonnes,66000,F 
Morocco,51,Production Quantity,1982,tonnes,65000,F 
Morocco,51,Production Quantity,1981,tonnes,64000,F 
Morocco,51,Production Quantity,1980,tonnes,63000,F 
Morocco,51,Production Quantity,1979,tonnes,62000,F 
Morocco,51,Production Quantity,1978,tonnes,60000,F 
Morocco,51,Production Quantity,1977,tonnes,59000,F 
Morocco,51,Production Quantity,1976,tonnes,56000,F 
Morocco,51,Production Quantity,1975,tonnes,55000,F 
Morocco,51,Production Quantity,1974,tonnes,60000,F 
Morocco,51,Production Quantity,1973,tonnes,62000,F 
Morocco,51,Production Quantity,1972,tonnes,60000,F 
Morocco,51,Production Quantity,1971,tonnes,60000,F 
Morocco,51,Production Quantity,1970,tonnes,60000,F 
Morocco,51,Production Quantity,1969,tonnes,60000,F 
Morocco,51,Production Quantity,1968,tonnes,60000,F 
Morocco,51,Production Quantity,1967,tonnes,60000,F 
Morocco,51,Production Quantity,1966,tonnes,54145,
Morocco,51,Production Quantity,1965,tonnes,27561,
Morocco,51,Production Quantity,1964,tonnes,16160,
Morocco,51,Production Quantity,1963,tonnes,13000,
Morocco,51,Production Quantity,1962,tonnes,8955,
Morocco,51,Production Quantity,1961,tonnes,4800,
Nepal,31,Area Harvested,2007,Ha,84,
Nepal,31,Area Harvested,2006,Ha,84,
Nepal,31,Area Harvested,2005,Ha,84,
Nepal,31,Area Harvested,2004,Ha,84,
Nepal,31,Area Harvested,2003,Ha,78,F 
Nepal,31,Area Harvested,2002,Ha,73,F 
Nepal,31,Area Harvested,2001,Ha,72,F 
Nepal,31,Area Harvested,2000,Ha,73,F 
Nepal,31,Area Harvested,1999,Ha,67,F 
Nepal,31,Area Harvested,1998,Ha,62,F 
Nepal,31,Area Harvested,1997,Ha,65,F 
Nepal,31,Area Harvested,1996,Ha,62,F 
Nepal,31,Area Harvested,1995,Ha,60,F 
Nepal,31,Area Harvested,1994,Ha,56,F 
Nepal,31,Area Harvested,1993,Ha,87,F 
Nepal,31,Area Harvested,1992,Ha,90,F 
Nepal,31,Area Harvested,1991,Ha,80,F 
Nepal,31,Area Harvested,1990,Ha,80,F 
Nepal,31,Area Harvested,1989,Ha,0,NR
Nepal,31,Area Harvested,1988,Ha,0,NR
Nepal,31,Area Harvested,1987,Ha,0,NR
Nepal,31,Area Harvested,1986,Ha,0,NR
Nepal,31,Area Harvested,1985,Ha,0,NR
Nepal,31,Area Harvested,1984,Ha,0,NR
Nepal,31,Area Harvested,1983,Ha,0,NR
Nepal,31,Area Harvested,1982,Ha,0,NR
Nepal,31,Area Harvested,1981,Ha,0,NR
Nepal,31,Area Harvested,1980,Ha,0,NR
Nepal,31,Area Harvested,1979,Ha,0,NR
Nepal,31,Area Harvested,1978,Ha,0,NR
Nepal,31,Area Harvested,1977,Ha,0,NR
Nepal,31,Area Harvested,1976,Ha,0,NR
Nepal,31,Area Harvested,1975,Ha,0,NR
Nepal,31,Area Harvested,1974,Ha,0,NR
Nepal,31,Area Harvested,1973,Ha,0,NR
Nepal,31,Area Harvested,1972,Ha,0,NR
Nepal,31,Area Harvested,1971,Ha,0,NR
Nepal,31,Area Harvested,1970,Ha,0,NR
Nepal,31,Area Harvested,1969,Ha,0,NR
Nepal,31,Area Harvested,1968,Ha,0,NR
